id,title,5th,10th,first_positive_5,second_view_1,third_rating_people_5,first_positive_5_1,second_view_1_1,third_rating_people_5_1,first_positive_5_episode,second_view_1_episode,third_rating_people_5_episode,positive,view,rating_people,positive_1,view_1,rating_people_1,positive_episode,view_episode,rating_people_episode,comment_writer_count,comment_writer,pos_keyword_1,pos_keyword_2,pos_keyword_3,neg_keyword_1,neg_keyword_2,neg_keyword_3,label,first_positive_5_story,second_view_1_story,third_rating_people_5_story,positive_story,view_story,rating_people_story,first_positive_5_omnibus,second_view_1_omnibus,third_rating_people_5_omnibus,positive_omnibus,view_omnibus,rating_people_omnibus
145340,붕어빵 육아일기,0.494447171703863,0.4469359266310473,50.0,6356,1924.89,56.32911392405063,123234.87658227848,8794.260886075948,36.438228438228435,69250.7703962704,6269.397622377623,13.0,2743,2229.52,54.86392405063291,96116.10759493672,9658.456487341771,37.45571095571096,57358.25874125874,6988.803624708625,292,(zwk0****),애기들,애기들이,애들이,니는,애들에게,낯선사람이랑,2,,,,,,,,,,,,
145340,붕어빵 육아일기,0.494447171703863,0.4469359266310473,50.0,6356,1924.89,56.32911392405063,123234.87658227848,8794.260886075948,36.438228438228435,69250.7703962704,6269.397622377623,19.0,2049,1666.6799999999998,50.813291139240505,80195.39240506329,9311.98018987342,35.62937062937063,50639.46153846154,6635.007855477856,292,(zwk0****),애기들,애기들이,애들이,니는,애들에게,낯선사람이랑,2,,,,,,,,,,,,
145340,붕어빵 육아일기,0.494447171703863,0.4469359266310473,50.0,6356,1924.89,56.32911392405063,123234.87658227848,8794.260886075948,36.438228438228435,69250.7703962704,6269.397622377623,13.0,1476,1426.72,55.18037974683544,71927.29113924051,9014.11743670886,34.71911421911422,46447.094405594406,6365.26282051282,292,(zwk0****),애기들,애기들이,애들이,니는,애들에게,낯선사람이랑,2,,,,,,,,,,,,
145340,붕어빵 육아일기,0.494447171703863,0.4469359266310473,50.0,6356,1924.89,56.32911392405063,123234.87658227848,8794.260886075948,36.438228438228435,69250.7703962704,6269.397622377623,50.0,1518,1924.89,56.32911392405063,68165.51582278482,8794.260886075948,36.438228438228435,43800.34731934732,6269.397622377623,292,(zwk0****),애기들,애기들이,애들이,니는,애들에게,낯선사람이랑,2,,,,,,,,,,,,
145443,그런지(grunge),0.5965972070298439,0.6160877018786817,31.0,469,2468.4,56.32911392405063,123234.87658227848,8794.260886075948,,,,51.0,469,3181.6,84.30379746835443,123234.87658227848,10578.842784810126,,,,345,(zxfo****),넘,좋아요,좋고,베이스,개가말하는데,신기하지않나요,2,50.242684157416754,69395.34207870837,6072.755958627649,68.4899091826438,69395.34207870837,7293.848582240162,,,,,,
145443,그런지(grunge),0.5965972070298439,0.6160877018786817,31.0,469,2468.4,56.32911392405063,123234.87658227848,8794.260886075948,,,,75.0,238,3000.3900000000003,54.86392405063291,96116.10759493672,9658.456487341771,,,,345,(zxfo****),넘,좋아요,좋고,베이스,개가말하는데,신기하지않나요,2,50.242684157416754,69395.34207870837,6072.755958627649,48.435418768920286,51538.39959636731,6607.998688193744,,,,,,
145443,그런지(grunge),0.5965972070298439,0.6160877018786817,31.0,469,2468.4,56.32911392405063,123234.87658227848,8794.260886075948,,,,50.0,88,2892.0,50.813291139240505,80195.39240506329,9311.98018987342,,,,345,(zxfo****),넘,좋아요,좋고,베이스,개가말하는데,신기하지않나요,2,50.242684157416754,69395.34207870837,6072.755958627649,46.25428859737639,43429.206357214935,6291.704515640767,,,,,,
145443,그런지(grunge),0.5965972070298439,0.6160877018786817,31.0,469,2468.4,56.32911392405063,123234.87658227848,8794.260886075948,,,,100.0,47,2601.23,55.18037974683544,71927.29113924051,9014.11743670886,,,,345,(zxfo****),넘,좋아요,좋고,베이스,개가말하는데,신기하지않나요,2,50.242684157416754,69395.34207870837,6072.755958627649,52.89455095862765,39567.73713420787,6106.571352169526,,,,,,
145443,그런지(grunge),0.5965972070298439,0.6160877018786817,31.0,469,2468.4,56.32911392405063,123234.87658227848,8794.260886075948,,,,31.0,47,2468.4,56.32911392405063,68165.51582278482,8794.260886075948,,,,345,(zxfo****),넘,좋아요,좋고,베이스,개가말하는데,신기하지않나요,2,50.242684157416754,69395.34207870837,6072.755958627649,50.242684157416754,37427.434914228055,6072.755958627649,,,,,,
145545,곰돌이와 길냥이,0.5847096955842843,0.5555674109138325,80.0,3634,7972.13,56.32911392405063,123234.87658227848,8794.260886075948,,,,112.0,3634,9018.75,84.30379746835443,123234.87658227848,10578.842784810126,,,,457,zse4****,그림체,정주행,귀엽다,뭔가,나도,의자에,0,50.242684157416754,69395.34207870837,6072.755958627649,68.4899091826438,69395.34207870837,7293.848582240162,,,,,,
145545,곰돌이와 길냥이,0.5847096955842843,0.5555674109138325,80.0,3634,7972.13,56.32911392405063,123234.87658227848,8794.260886075948,,,,55.0,2148,8573.93,54.86392405063291,96116.10759493672,9658.456487341771,,,,457,zse4****,그림체,정주행,귀엽다,뭔가,나도,의자에,0,50.242684157416754,69395.34207870837,6072.755958627649,48.435418768920286,51538.39959636731,6607.998688193744,,,,,,
145545,곰돌이와 길냥이,0.5847096955842843,0.5555674109138325,80.0,3634,7972.13,56.32911392405063,123234.87658227848,8794.260886075948,,,,82.0,1475,8220.56,50.813291139240505,80195.39240506329,9311.98018987342,,,,457,zse4****,그림체,정주행,귀엽다,뭔가,나도,의자에,0,50.242684157416754,69395.34207870837,6072.755958627649,46.25428859737639,43429.206357214935,6291.704515640767,,,,,,
145545,곰돌이와 길냥이,0.5847096955842843,0.5555674109138325,80.0,3634,7972.13,56.32911392405063,123234.87658227848,8794.260886075948,,,,70.0,1301,8862.75,55.18037974683544,71927.29113924051,9014.11743670886,,,,457,zse4****,그림체,정주행,귀엽다,뭔가,나도,의자에,0,50.242684157416754,69395.34207870837,6072.755958627649,52.89455095862765,39567.73713420787,6106.571352169526,,,,,,
145545,곰돌이와 길냥이,0.5847096955842843,0.5555674109138325,80.0,3634,7972.13,56.32911392405063,123234.87658227848,8794.260886075948,,,,80.0,1163,7972.13,56.32911392405063,68165.51582278482,8794.260886075948,,,,457,zse4****,그림체,정주행,귀엽다,뭔가,나도,의자에,0,50.242684157416754,69395.34207870837,6072.755958627649,50.242684157416754,37427.434914228055,6072.755958627649,,,,,,
146991,렛츠,0.5294805672275014,0.0,12.0,4353,572.26,56.32911392405063,123234.87658227848,8794.260886075948,,,,88.0,4353,3110.4,84.30379746835443,123234.87658227848,10578.842784810126,,,,217,(zmfl****),창재쌤,별점,쌤,아니라,와,저기,2,50.242684157416754,69395.34207870837,6072.755958627649,68.4899091826438,69395.34207870837,7293.848582240162,,,,,,
146991,렛츠,0.5294805672275014,0.0,12.0,4353,572.26,56.32911392405063,123234.87658227848,8794.260886075948,,,,48.0,2534,2695.21,54.86392405063291,96116.10759493672,9658.456487341771,,,,217,(zmfl****),창재쌤,별점,쌤,아니라,와,저기,2,50.242684157416754,69395.34207870837,6072.755958627649,48.435418768920286,51538.39959636731,6607.998688193744,,,,,,
146991,렛츠,0.5294805672275014,0.0,12.0,4353,572.26,56.32911392405063,123234.87658227848,8794.260886075948,,,,40.0,735,2595.85,50.813291139240505,80195.39240506329,9311.98018987342,,,,217,(zmfl****),창재쌤,별점,쌤,아니라,와,저기,2,50.242684157416754,69395.34207870837,6072.755958627649,46.25428859737639,43429.206357214935,6291.704515640767,,,,,,
146991,렛츠,0.5294805672275014,0.0,12.0,4353,572.26,56.32911392405063,123234.87658227848,8794.260886075948,,,,39.0,287,2428.8,55.18037974683544,71927.29113924051,9014.11743670886,,,,217,(zmfl****),창재쌤,별점,쌤,아니라,와,저기,2,50.242684157416754,69395.34207870837,6072.755958627649,52.89455095862765,39567.73713420787,6106.571352169526,,,,,,
146991,렛츠,0.5294805672275014,0.0,12.0,4353,572.26,56.32911392405063,123234.87658227848,8794.260886075948,,,,12.0,285,572.26,56.32911392405063,68165.51582278482,8794.260886075948,,,,217,(zmfl****),창재쌤,별점,쌤,아니라,와,저기,2,50.242684157416754,69395.34207870837,6072.755958627649,50.242684157416754,37427.434914228055,6072.755958627649,,,,,,
148768,출동!인간퇴치 사무소,0.6077096588161096,0.5703099210039269,40.0,593,1680.0,56.32911392405063,123234.87658227848,8794.260886075948,,,,24.0,593,2113.35,84.30379746835443,123234.87658227848,10578.842784810126,,,,252,(zx20****),웃겨,봉봉이,완전,얼짱귀신이,별로라고,생각되는건,2,50.242684157416754,69395.34207870837,6072.755958627649,68.4899091826438,69395.34207870837,7293.848582240162,,,,,,
148768,출동!인간퇴치 사무소,0.6077096588161096,0.5703099210039269,40.0,593,1680.0,56.32911392405063,123234.87658227848,8794.260886075948,,,,42.0,275,1723.7700000000002,54.86392405063291,96116.10759493672,9658.456487341771,,,,252,(zx20****),웃겨,봉봉이,완전,얼짱귀신이,별로라고,생각되는건,2,50.242684157416754,69395.34207870837,6072.755958627649,48.435418768920286,51538.39959636731,6607.998688193744,,,,,,
148768,출동!인간퇴치 사무소,0.6077096588161096,0.5703099210039269,40.0,593,1680.0,56.32911392405063,123234.87658227848,8794.260886075948,,,,74.0,91,1783.74,50.813291139240505,80195.39240506329,9311.98018987342,,,,252,(zx20****),웃겨,봉봉이,완전,얼짱귀신이,별로라고,생각되는건,2,50.242684157416754,69395.34207870837,6072.755958627649,46.25428859737639,43429.206357214935,6291.704515640767,,,,,,
148768,출동!인간퇴치 사무소,0.6077096588161096,0.5703099210039269,40.0,593,1680.0,56.32911392405063,123234.87658227848,8794.260886075948,,,,57.0,89,1998.88,55.18037974683544,71927.29113924051,9014.11743670886,,,,252,(zx20****),웃겨,봉봉이,완전,얼짱귀신이,별로라고,생각되는건,2,50.242684157416754,69395.34207870837,6072.755958627649,52.89455095862765,39567.73713420787,6106.571352169526,,,,,,
148768,출동!인간퇴치 사무소,0.6077096588161096,0.5703099210039269,40.0,593,1680.0,56.32911392405063,123234.87658227848,8794.260886075948,,,,40.0,70,1680.0,56.32911392405063,68165.51582278482,8794.260886075948,,,,252,(zx20****),웃겨,봉봉이,완전,얼짱귀신이,별로라고,생각되는건,2,50.242684157416754,69395.34207870837,6072.755958627649,50.242684157416754,37427.434914228055,6072.755958627649,,,,,,
149122,고시생툰,0.6152146229313836,0.4677719682357298,68.0,4024,4680.0,56.32911392405063,123234.87658227848,8794.260886075948,36.438228438228435,69250.7703962704,6269.397622377623,214.0,4024,9650.0,84.30379746835443,123234.87658227848,10578.842784810126,57.42307692307692,69250.7703962704,7738.134545454546,616,(zxnm****),화이팅,스랖에서,왔어요,나도,초딩이,이게,2,,,,,,,,,,,,
149122,고시생툰,0.6152146229313836,0.4677719682357298,68.0,4024,4680.0,56.32911392405063,123234.87658227848,8794.260886075948,36.438228438228435,69250.7703962704,6269.397622377623,68.0,1842,5215.240000000001,54.86392405063291,96116.10759493672,9658.456487341771,37.45571095571096,57358.25874125874,6988.803624708625,616,(zxnm****),화이팅,스랖에서,왔어요,나도,초딩이,이게,2,,,,,,,,,,,,
149122,고시생툰,0.6152146229313836,0.4677719682357298,68.0,4024,4680.0,56.32911392405063,123234.87658227848,8794.260886075948,36.438228438228435,69250.7703962704,6269.397622377623,110.0,796,5080.280000000001,50.813291139240505,80195.39240506329,9311.98018987342,35.62937062937063,50639.46153846154,6635.007855477856,616,(zxnm****),화이팅,스랖에서,왔어요,나도,초딩이,이게,2,,,,,,,,,,,,
149122,고시생툰,0.6152146229313836,0.4677719682357298,68.0,4024,4680.0,56.32911392405063,123234.87658227848,8794.260886075948,36.438228438228435,69250.7703962704,6269.397622377623,74.0,422,4811.400000000001,55.18037974683544,71927.29113924051,9014.11743670886,34.71911421911422,46447.094405594406,6365.26282051282,616,(zxnm****),화이팅,스랖에서,왔어요,나도,초딩이,이게,2,,,,,,,,,,,,
149122,고시생툰,0.6152146229313836,0.4677719682357298,68.0,4024,4680.0,56.32911392405063,123234.87658227848,8794.260886075948,36.438228438228435,69250.7703962704,6269.397622377623,68.0,305,4680.0,56.32911392405063,68165.51582278482,8794.260886075948,36.438228438228435,43800.34731934732,6269.397622377623,616,(zxnm****),화이팅,스랖에서,왔어요,나도,초딩이,이게,2,,,,,,,,,,,,
151241,그림술사,0.3918504457415938,0.4761072983178903,16.0,6158,9272.25,56.32911392405063,123234.87658227848,8794.260886075948,,,,37.0,6158,11760.8,84.30379746835443,123234.87658227848,10578.842784810126,,,,315,(zzz2****),정주행,이누야샤,알렌,아니라,뭔가,녀석,2,50.242684157416754,69395.34207870837,6072.755958627649,68.4899091826438,69395.34207870837,7293.848582240162,,,,,,
151241,그림술사,0.3918504457415938,0.4761072983178903,16.0,6158,9272.25,56.32911392405063,123234.87658227848,8794.260886075948,,,,53.0,2621,10369.92,54.86392405063291,96116.10759493672,9658.456487341771,,,,315,(zzz2****),정주행,이누야샤,알렌,아니라,뭔가,녀석,2,50.242684157416754,69395.34207870837,6072.755958627649,48.435418768920286,51538.39959636731,6607.998688193744,,,,,,
151241,그림술사,0.3918504457415938,0.4761072983178903,16.0,6158,9272.25,56.32911392405063,123234.87658227848,8794.260886075948,,,,34.0,2048,9976.4,50.813291139240505,80195.39240506329,9311.98018987342,,,,315,(zzz2****),정주행,이누야샤,알렌,아니라,뭔가,녀석,2,50.242684157416754,69395.34207870837,6072.755958627649,46.25428859737639,43429.206357214935,6291.704515640767,,,,,,
151241,그림술사,0.3918504457415938,0.4761072983178903,16.0,6158,9272.25,56.32911392405063,123234.87658227848,8794.260886075948,,,,22.0,1885,9349.2,55.18037974683544,71927.29113924051,9014.11743670886,,,,315,(zzz2****),정주행,이누야샤,알렌,아니라,뭔가,녀석,2,50.242684157416754,69395.34207870837,6072.755958627649,52.89455095862765,39567.73713420787,6106.571352169526,,,,,,
151241,그림술사,0.3918504457415938,0.4761072983178903,16.0,6158,9272.25,56.32911392405063,123234.87658227848,8794.260886075948,,,,16.0,1780,9272.25,56.32911392405063,68165.51582278482,8794.260886075948,,,,315,(zzz2****),정주행,이누야샤,알렌,아니라,뭔가,녀석,2,50.242684157416754,69395.34207870837,6072.755958627649,50.242684157416754,37427.434914228055,6072.755958627649,,,,,,
151594,사자머리와호깜대,0.371834610994431,0.4614784188567871,7.0,10172,2650.89,56.32911392405063,123234.87658227848,8794.260886075948,36.438228438228435,69250.7703962704,6269.397622377623,16.0,10172,3184.5,84.30379746835443,123234.87658227848,10578.842784810126,57.42307692307692,69250.7703962704,7738.134545454546,69,(youj****),방귀,고양이,냄새,머리,스타일이랑,말투에또라던가,2,,,,,,,,,,,,
151594,사자머리와호깜대,0.371834610994431,0.4614784188567871,7.0,10172,2650.89,56.32911392405063,123234.87658227848,8794.260886075948,36.438228438228435,69250.7703962704,6269.397622377623,6.0,7012,2907.66,54.86392405063291,96116.10759493672,9658.456487341771,37.45571095571096,57358.25874125874,6988.803624708625,69,(youj****),방귀,고양이,냄새,머리,스타일이랑,말투에또라던가,2,,,,,,,,,,,,
151594,사자머리와호깜대,0.371834610994431,0.4614784188567871,7.0,10172,2650.89,56.32911392405063,123234.87658227848,8794.260886075948,36.438228438228435,69250.7703962704,6269.397622377623,5.0,5945,2809.04,50.813291139240505,80195.39240506329,9311.98018987342,35.62937062937063,50639.46153846154,6635.007855477856,69,(youj****),방귀,고양이,냄새,머리,스타일이랑,말투에또라던가,2,,,,,,,,,,,,
151594,사자머리와호깜대,0.371834610994431,0.4614784188567871,7.0,10172,2650.89,56.32911392405063,123234.87658227848,8794.260886075948,36.438228438228435,69250.7703962704,6269.397622377623,7.0,5450,2426.88,55.18037974683544,71927.29113924051,9014.11743670886,34.71911421911422,46447.094405594406,6365.26282051282,69,(youj****),방귀,고양이,냄새,머리,스타일이랑,말투에또라던가,2,,,,,,,,,,,,
151594,사자머리와호깜대,0.371834610994431,0.4614784188567871,7.0,10172,2650.89,56.32911392405063,123234.87658227848,8794.260886075948,36.438228438228435,69250.7703962704,6269.397622377623,7.0,5060,2650.89,56.32911392405063,68165.51582278482,8794.260886075948,36.438228438228435,43800.34731934732,6269.397622377623,69,(youj****),방귀,고양이,냄새,머리,스타일이랑,말투에또라던가,2,,,,,,,,,,,,
151742,지구방위 연구소,0.5943366160703948,0.5896661427039339,64.0,6369,2985.28,56.32911392405063,123234.87658227848,8794.260886075948,,,,72.0,6369,3548.3,84.30379746835443,123234.87658227848,10578.842784810126,,,,412,(zosn****),어머니,죄송합니다,딸은,엄마,죄송해요,초딩인,2,,,,,,,64.08741258741259,69367.93706293707,7492.825314685315,89.38111888111888,69367.93706293707,9524.581713286714
151742,지구방위 연구소,0.5943366160703948,0.5896661427039339,64.0,6369,2985.28,56.32911392405063,123234.87658227848,8794.260886075948,,,,73.0,2109,3461.86,54.86392405063291,96116.10759493672,9658.456487341771,,,,412,(zosn****),어머니,죄송합니다,딸은,엄마,죄송해요,초딩인,2,,,,,,,64.08741258741259,69367.93706293707,7492.825314685315,54.50699300699301,51773.74125874126,8398.861328671328
151742,지구방위 연구소,0.5943366160703948,0.5896661427039339,64.0,6369,2985.28,56.32911392405063,123234.87658227848,8794.260886075948,,,,99.0,827,3371.34,50.813291139240505,80195.39240506329,9311.98018987342,,,,412,(zosn****),어머니,죄송합니다,딸은,엄마,죄송해요,초딩인,2,,,,,,,64.08741258741259,69367.93706293707,7492.825314685315,56.16783216783217,44412.807692307695,7806.639895104894
151742,지구방위 연구소,0.5943366160703948,0.5896661427039339,64.0,6369,2985.28,56.32911392405063,123234.87658227848,8794.260886075948,,,,75.0,558,3353.4,55.18037974683544,71927.29113924051,9014.11743670886,,,,412,(zosn****),어머니,죄송합니다,딸은,엄마,죄송해요,초딩인,2,,,,,,,64.08741258741259,69367.93706293707,7492.825314685315,53.93706293706294,40373.993006993005,7582.554405594406
151742,지구방위 연구소,0.5943366160703948,0.5896661427039339,64.0,6369,2985.28,56.32911392405063,123234.87658227848,8794.260886075948,,,,64.0,427,2985.28,56.32911392405063,68165.51582278482,8794.260886075948,,,,412,(zosn****),어머니,죄송합니다,딸은,엄마,죄송해요,초딩인,2,,,,,,,64.08741258741259,69367.93706293707,7492.825314685315,64.08741258741259,37694.503496503494,7492.825314685315
152079,방울토마토,0.6609490825114513,0.5969183281163883,305.0,5361,8742.9,56.32911392405063,123234.87658227848,8794.260886075948,36.438228438228435,69250.7703962704,6269.397622377623,351.0,5361,11469.330000000002,84.30379746835443,123234.87658227848,10578.842784810126,57.42307692307692,69250.7703962704,7738.134545454546,1867,(zzzz****),완전,가히리,대박,중2,중2인데,키,2,,,,,,,,,,,,
152079,방울토마토,0.6609490825114513,0.5969183281163883,305.0,5361,8742.9,56.32911392405063,123234.87658227848,8794.260886075948,36.438228438228435,69250.7703962704,6269.397622377623,364.0,2583,11925.76,54.86392405063291,96116.10759493672,9658.456487341771,37.45571095571096,57358.25874125874,6988.803624708625,1867,(zzzz****),완전,가히리,대박,중2,중2인데,키,2,,,,,,,,,,,,
152079,방울토마토,0.6609490825114513,0.5969183281163883,305.0,5361,8742.9,56.32911392405063,123234.87658227848,8794.260886075948,36.438228438228435,69250.7703962704,6269.397622377623,253.0,1061,10323.36,50.813291139240505,80195.39240506329,9311.98018987342,35.62937062937063,50639.46153846154,6635.007855477856,1867,(zzzz****),완전,가히리,대박,중2,중2인데,키,2,,,,,,,,,,,,
152079,방울토마토,0.6609490825114513,0.5969183281163883,305.0,5361,8742.9,56.32911392405063,123234.87658227848,8794.260886075948,36.438228438228435,69250.7703962704,6269.397622377623,456.0,5420,8838.9,55.18037974683544,71927.29113924051,9014.11743670886,34.71911421911422,46447.094405594406,6365.26282051282,1867,(zzzz****),완전,가히리,대박,중2,중2인데,키,2,,,,,,,,,,,,
152079,방울토마토,0.6609490825114513,0.5969183281163883,305.0,5361,8742.9,56.32911392405063,123234.87658227848,8794.260886075948,36.438228438228435,69250.7703962704,6269.397622377623,305.0,588,8742.9,56.32911392405063,68165.51582278482,8794.260886075948,36.438228438228435,43800.34731934732,6269.397622377623,1867,(zzzz****),완전,가히리,대박,중2,중2인데,키,2,,,,,,,,,,,,
152081,달려!!,0.589981074954805,0.6036433918038667,41.0,136,1028.96,56.32911392405063,123234.87658227848,8794.260886075948,,,,41.0,136,1252.5600000000002,84.30379746835443,123234.87658227848,10578.842784810126,,,,191,(zv15****),만화,재밌어요,1,여자,웹툰,음,2,50.242684157416754,69395.34207870837,6072.755958627649,68.4899091826438,69395.34207870837,7293.848582240162,,,,,,
152081,달려!!,0.589981074954805,0.6036433918038667,41.0,136,1028.96,56.32911392405063,123234.87658227848,8794.260886075948,,,,18.0,97,816.64,54.86392405063291,96116.10759493672,9658.456487341771,,,,191,(zv15****),만화,재밌어요,1,여자,웹툰,음,2,50.242684157416754,69395.34207870837,6072.755958627649,48.435418768920286,51538.39959636731,6607.998688193744,,,,,,
152081,달려!!,0.589981074954805,0.6036433918038667,41.0,136,1028.96,56.32911392405063,123234.87658227848,8794.260886075948,,,,33.0,93,875.1400000000001,50.813291139240505,80195.39240506329,9311.98018987342,,,,191,(zv15****),만화,재밌어요,1,여자,웹툰,음,2,50.242684157416754,69395.34207870837,6072.755958627649,46.25428859737639,43429.206357214935,6291.704515640767,,,,,,
152081,달려!!,0.589981074954805,0.6036433918038667,41.0,136,1028.96,56.32911392405063,123234.87658227848,8794.260886075948,,,,80.0,70,1007.64,55.18037974683544,71927.29113924051,9014.11743670886,,,,191,(zv15****),만화,재밌어요,1,여자,웹툰,음,2,50.242684157416754,69395.34207870837,6072.755958627649,52.89455095862765,39567.73713420787,6106.571352169526,,,,,,
152081,달려!!,0.589981074954805,0.6036433918038667,41.0,136,1028.96,56.32911392405063,123234.87658227848,8794.260886075948,,,,41.0,71,1028.96,56.32911392405063,68165.51582278482,8794.260886075948,,,,191,(zv15****),만화,재밌어요,1,여자,웹툰,음,2,50.242684157416754,69395.34207870837,6072.755958627649,50.242684157416754,37427.434914228055,6072.755958627649,,,,,,
152307,아스말의 노래,0.6177088696586771,0.4621334429957494,45.0,203,1285.06,56.32911392405063,123234.87658227848,8794.260886075948,,,,23.0,203,1401.5600000000002,84.30379746835443,123234.87658227848,10578.842784810126,,,,323,(zzad****),오,폭스바겐세일,재미있네요,아까,한방,먹인거,2,50.242684157416754,69395.34207870837,6072.755958627649,68.4899091826438,69395.34207870837,7293.848582240162,,,,,,
152307,아스말의 노래,0.6177088696586771,0.4621334429957494,45.0,203,1285.06,56.32911392405063,123234.87658227848,8794.260886075948,,,,34.0,127,1317.4,54.86392405063291,96116.10759493672,9658.456487341771,,,,323,(zzad****),오,폭스바겐세일,재미있네요,아까,한방,먹인거,2,50.242684157416754,69395.34207870837,6072.755958627649,48.435418768920286,51538.39959636731,6607.998688193744,,,,,,
152307,아스말의 노래,0.6177088696586771,0.4621334429957494,45.0,203,1285.06,56.32911392405063,123234.87658227848,8794.260886075948,,,,23.0,111,1231.9,50.813291139240505,80195.39240506329,9311.98018987342,,,,323,(zzad****),오,폭스바겐세일,재미있네요,아까,한방,먹인거,2,50.242684157416754,69395.34207870837,6072.755958627649,46.25428859737639,43429.206357214935,6291.704515640767,,,,,,
152307,아스말의 노래,0.6177088696586771,0.4621334429957494,45.0,203,1285.06,56.32911392405063,123234.87658227848,8794.260886075948,,,,97.0,94,1731.6,55.18037974683544,71927.29113924051,9014.11743670886,,,,323,(zzad****),오,폭스바겐세일,재미있네요,아까,한방,먹인거,2,50.242684157416754,69395.34207870837,6072.755958627649,52.89455095862765,39567.73713420787,6106.571352169526,,,,,,
152307,아스말의 노래,0.6177088696586771,0.4621334429957494,45.0,203,1285.06,56.32911392405063,123234.87658227848,8794.260886075948,,,,45.0,85,1285.06,56.32911392405063,68165.51582278482,8794.260886075948,,,,323,(zzad****),오,폭스바겐세일,재미있네요,아까,한방,먹인거,2,50.242684157416754,69395.34207870837,6072.755958627649,50.242684157416754,37427.434914228055,6072.755958627649,,,,,,
152774,여자만화[구두],0.7027528741699094,0.5822429272028884,132.0,12040,6418.31,56.32911392405063,123234.87658227848,8794.260886075948,,,,113.0,12040,7058.5,84.30379746835443,123234.87658227848,10578.842784810126,,,,630,zpcl****,재밌어요,좋아요,정주행,뭔가,봤는데,만화,1,,,,,,,64.08741258741259,69367.93706293707,7492.825314685315,89.38111888111888,69367.93706293707,9524.581713286714
152774,여자만화[구두],0.7027528741699094,0.5822429272028884,132.0,12040,6418.31,56.32911392405063,123234.87658227848,8794.260886075948,,,,89.0,7757,6411.1900000000005,54.86392405063291,96116.10759493672,9658.456487341771,,,,630,zpcl****,재밌어요,좋아요,정주행,뭔가,봤는데,만화,1,,,,,,,64.08741258741259,69367.93706293707,7492.825314685315,54.50699300699301,51773.74125874126,8398.861328671328
152774,여자만화[구두],0.7027528741699094,0.5822429272028884,132.0,12040,6418.31,56.32911392405063,123234.87658227848,8794.260886075948,,,,71.0,3326,5923.83,50.813291139240505,80195.39240506329,9311.98018987342,,,,630,zpcl****,재밌어요,좋아요,정주행,뭔가,봤는데,만화,1,,,,,,,64.08741258741259,69367.93706293707,7492.825314685315,56.16783216783217,44412.807692307695,7806.639895104894
152774,여자만화[구두],0.7027528741699094,0.5822429272028884,132.0,12040,6418.31,56.32911392405063,123234.87658227848,8794.260886075948,,,,126.0,1308,5965.5,55.18037974683544,71927.29113924051,9014.11743670886,,,,630,zpcl****,재밌어요,좋아요,정주행,뭔가,봤는데,만화,1,,,,,,,64.08741258741259,69367.93706293707,7492.825314685315,53.93706293706294,40373.993006993005,7582.554405594406
152774,여자만화[구두],0.7027528741699094,0.5822429272028884,132.0,12040,6418.31,56.32911392405063,123234.87658227848,8794.260886075948,,,,132.0,757,6418.31,56.32911392405063,68165.51582278482,8794.260886075948,,,,630,zpcl****,재밌어요,좋아요,정주행,뭔가,봤는데,만화,1,,,,,,,64.08741258741259,69367.93706293707,7492.825314685315,64.08741258741259,37694.503496503494,7492.825314685315
154035,우리가 흘린 메모지들,0.6502544859955919,0.0,295.0,1474,5755.86,56.32911392405063,123234.87658227848,8794.260886075948,,,,67.0,1474,4025.88,84.30379746835443,123234.87658227848,10578.842784810126,,,,521,(zzyu****),우와,와,대박,흠,댓글을,토크니스니,2,50.242684157416754,69395.34207870837,6072.755958627649,68.4899091826438,69395.34207870837,7293.848582240162,,,,,,
154035,우리가 흘린 메모지들,0.6502544859955919,0.0,295.0,1474,5755.86,56.32911392405063,123234.87658227848,8794.260886075948,,,,23.0,779,3332.0,54.86392405063291,96116.10759493672,9658.456487341771,,,,521,(zzyu****),우와,와,대박,흠,댓글을,토크니스니,2,50.242684157416754,69395.34207870837,6072.755958627649,48.435418768920286,51538.39959636731,6607.998688193744,,,,,,
154035,우리가 흘린 메모지들,0.6502544859955919,0.0,295.0,1474,5755.86,56.32911392405063,123234.87658227848,8794.260886075948,,,,26.0,648,2935.84,50.813291139240505,80195.39240506329,9311.98018987342,,,,521,(zzyu****),우와,와,대박,흠,댓글을,토크니스니,2,50.242684157416754,69395.34207870837,6072.755958627649,46.25428859737639,43429.206357214935,6291.704515640767,,,,,,
154035,우리가 흘린 메모지들,0.6502544859955919,0.0,295.0,1474,5755.86,56.32911392405063,123234.87658227848,8794.260886075948,,,,70.0,642,4063.0,55.18037974683544,71927.29113924051,9014.11743670886,,,,521,(zzyu****),우와,와,대박,흠,댓글을,토크니스니,2,50.242684157416754,69395.34207870837,6072.755958627649,52.89455095862765,39567.73713420787,6106.571352169526,,,,,,
154035,우리가 흘린 메모지들,0.6502544859955919,0.0,295.0,1474,5755.86,56.32911392405063,123234.87658227848,8794.260886075948,,,,295.0,808,5755.86,56.32911392405063,68165.51582278482,8794.260886075948,,,,521,(zzyu****),우와,와,대박,흠,댓글을,토크니스니,2,50.242684157416754,69395.34207870837,6072.755958627649,50.242684157416754,37427.434914228055,6072.755958627649,,,,,,
